tag1,tag2,tag3
Confederacion, NC B-ORG, B-ORG
presento, VMI O, O
ante, SP O, O
el, DA O, O
presidente, NC O, O
y, CC , O
el, DA O, O
consejero, NC O, O
un, DI O, O
balance, NC O, O
de, SP O, O
la, DA O, O
evolucion, NC O, O
que, PR O, O
la, DA O, O
Feria, NC B-MI, B-MISC
ha, VAI O, O
experimentado, VMP O, O
desde, SP O, O
1991, Z O, O
-, Fc , O
a�o, NC O, O
en, SP O, O
que, PR O, O
se, P0 O, O
creo, VMI O, O
0, Fp , O
,,
Desde, SP O, O
entonces, RG O, O
-, Fc , O
FICNI, NC B-OR, B-ORG
muestra, VMI O, O
un, DI O, O
crecimiento, NC O, O
positivo, AQ O, O
tanto, RG O, O
en, SP O, O
numero, NC O, O
de, SP O, O
expositores, NC O, O
como, CS O, O
de, SP O, O
visitantes, NC O, O
-, Fc , O
convirtiendose, VMG O, O
en, SP O, O
la, DA O, O
edicion, NC O, O
de, SP O, O
1998, Z O, O
en, SP O, O
la, DA O, O
segunda, AO O, O
feria, NC O, O
monografica, AQ O, O
en, SP O, O
importancia, NC O, O
del, SP O, O
pais, NC O, O
-, Fc , O
por, SP O, O
detras, RG O, O
de, SP O, O
Construmat, NC B-ORG, B-ORG
-, Fc , O
que, PR O, O
se, P0 O, O
celebra, VMI O, O
en, SP O, O
Barcelona, NC B-LOC, B-LOC
-, Fc , O
segun, SP O, O
confirmo, VMI O, O
la, DA O, O
Camara, NC B-ORG, B-ORG
de, SP I, I-ORG
Comercio, NC I-ORG, I-ORG
0, Fp , O
,,
El, DA O, O
reto, NC O, O
para, SP O, O
este, DD O, O
a�o, NC O, O
es, VSI O, O
-, Fe , O
reafirmar, VMN O, O
la, DA O, O
dimension, NC O, O
de, SP O, O
esta, DD O, O
Feria, NC B-MI, B-MISC
-, Fe , O
-, Fc , O
afirmo, VMI O, O
el, DA O, O
presidente, NC O, O
de, SP O, O
la, DA O, O
CAC, NC B-, B-ORG
0, Fp , O
,,
-, Fe , O
A, SP , O
estas, DD O, O
fechas, NC O, O
del, SP O, O
inicio, NC O, O
de, SP O, O
la, DA O, O
Feria, NC B-MI, B-MISC
en, SP O, O
esta, DD O, O
edicion, NC O, O
de, SP O, O
2000, Z O, O
-, Fc , O
contamos, VMI O, O
con, SP O, O
650, Z O, O
expositores, NC O, O
-, Fc , O
lo, DA O, O
que, PR O, O
hace, VMI O, O
suponer, VMN O, O
que, PR O, O
estaremos, VMI O, O
en, SP O, O
torno, NC O, O
a, SP , O
los, DA O, O
700, Z O, O
-, Fc , O
y, CC , O
que, PR O, O
aumentaremos, VMI O, O
en, SP O, O
un, DI O, O
10, Z O, O
15, Z O, O
por, SP O, O
ciento, PN O, O
los, DA O, O
visitantes, NC O, O
-, Fe , O
-, Fc , O
aseguro, VMI O, O
Martinez, NC B-PER, B-PER
0, Fp , O
,,
FICNI, NC B-OR, B-ORG
-, Fc , O
que, PR O, O
tiene, VMI O, O
caracter, NC O, O
bienal, AQ O, O
aunque, CS O, O
la, DA O, O
edicion, NC O, O
de, SP O, O
1997, Z O, O
se, P0 O, O
retraso, VMI O, O
al, SP O, O
98, Z O, O
para, SP O, O
evitar, VMN O, O
la, DA O, O
coincidencia, NC O, O
con, SP O, O
la, DA O, O
feria, NC O, O
barcelonesa, AQ O, O
-, Fc , O
nacio, VMI O, O
coincidiendo, VMG O, O
con, SP O, O
el, DA O, O
inicio, NC O, O
de, SP O, O
la, DA O, O
construccion, NC O, O
de, SP O, O
la, DA O, O
Autovia, NC B-MISC, B-MISC
del, SP I-, I-MISC
Cantabrico, AQ I-MISC, I-MISC
-, Fc , O
infraestructura, NC O, O
la, DA O, O
CAC, NC B-, B-ORG
entendia, VMI O, O
-, Fe , O
desde, SP O, O
la, DA O, O
configuracion, NC O, O
en, SP O, O
paralelo, AQ O, O
de, SP O, O
un, DI O, O
eje, NC O, O
de, SP O, O
desarrollo, NC O, O
economico, AQ O, O
amplio, AQ O, O
-, Fc , O
el, DA O, O
cual, PR O, O
pasa, VMI O, O
por, SP O, O
Asturias, NC B-LOC, B-LOC
-, Fe , O
-, Fc , O
explico, VMI O, O
el, DA O, O
presidente, NC O, O
de, SP O, O
la, DA O, O
Confederacion, NC B-ORG, B-ORG
0, Fp , O
,,
-, Fe , O
Es, VSI O, O
conveniente, AQ O, O
contribuir, VMN O, O
a, SP , O
exponer, VMN O, O
las, DA O, O
capacidades, NC O, O
de, SP O, O
Asturias, NC B-LOC, B-LOC
-, Fe , O
-, Fc , O
a�adio, VMI O, O
-, Fc , O
ya, RG O, O
que, CS O, O
desde, SP O, O
la, DA O, O
Confederacion, NC B-ORG, B-ORG
Asturiana, AQ I-ORG, I-ORG
de, SP I, I-ORG
la, DA I, I-ORG
Construccion, NC I-ORG, I-ORG
se, P0 O, O
entiende, VMI O, O
que, CS O, O
el, DA O, O
Principado, NC B-ORG, B-ORG
-, Fe , O
debe, VMI O, O
venderse, VMN O, O
de, SP O, O
manera, NC O, O
decidida, AQ O, O
en, SP O, O
este, DD O, O
ambito, NC O, O
territorial, AQ O, O
-, Fe , O
0, Fp , O
,,
Para, SP O, O
ello, PP O, O
-, Fc , O
Martinez, NC B-PER, B-PER
advirtio, VMI O, O
de, SP O, O
que, CS O, O
-, Fe , O
tenemos, VMI O, O
tanta, DI O, O
capacidad, NC O, O
o, CC , O
mas, RG O, O
que, CS O, O
otros, PI O, O
-, Fx , O
que, PR O, O
estamos, VMI O, O
tan, RG O, O
preparados, AQ O, O
tecnologicamente, RG O, O
como, CS O, O
el, DA O, O
resto, NC O, O
de, SP O, O
Espa�a, NC B-LOC, B-LOC
o, CC , O
de, SP O, O
Europa, NC B-LOC, B-LOC
-, Fc , O
y, CC , O
que, PR O, O
hay, VAI O, O
que, CS O, O
pensar, VMN O, O
en, SP O, O
nosotros, PP O, O
en, SP O, O
primer, AO O, O
lugar, NC O, O
-, Fe , O
0, Fp , O
,,
-, Fe , O
No, RN O, O
vale, VMI O, O
conformarse, VMN O, O
con, SP O, O
esto, PD O, O
-, Fc , O
sino, CC O, O
que, PR O, O
hay, VAI O, O
que, CS O, O
salir, VMN O, O
al, SP O, O
exterior, AQ O, O
-, Fc , O
ganar, VMN O, O
mercado, NC O, O
externo, AQ O, O
-, Fc , O
y, CC , O
seguir, VMN O, O
consumiendo, VMG O, O
productos, NC O, O
asturianos, AQ O, O
-, Fe , O
-, Fc , O
dijo, VMI O, O
Martinez, NC B-PER, B-PER
-, Fc , O
quien, PR O, O
recordo, VMI O, O
que, CS O, O
-, Fe , O
Asturias, NC B-LOC, B-LOC
esta, VMI O, O
bien, RG O, O
situada, AQ O, O
estrategicamente, RG O, O
y, CC , O
tiene, VMI O, O
que, CS O, O
aprovecharlo, VMN O, O
-, Fe , O
0, Fp , O
,,
FICNI, NP B-OR, B-ORG
-, Fc , O
que, PR O, O
cuenta, VMI O, O
con, SP O, O
la, DA O, O
colaboracion, NC O, O
de, SP O, O
Caja, NC B-O, B-ORG
de, SP I, I-ORG
Asturias, NC I-ORG, I-ORG
y, CC , O
de, SP O, O
la, DA O, O
Camara, NC B-ORG, B-ORG
de, SP I, I-ORG
Comercio-, NC I-ORG, I-ORG
Industria., AQ I-ORG, I-ORG
Navegacion, NC I-ORG, I-ORG
de, SP O, O
Gijon, NC B-LO, B-LOC
-, Fc , O
asi, RG O, O
como, CS O, O
de, SP O, O
los, DA O, O
diferentes, AQ O, O
colegios, NC O, O
profesionales, AQ O, O
del, SP O, O
sector, NC O, O
-, Fc , O
incorporara, VMI O, O
este, DD O, O
a�o, NC O, O
el, DA O, O
concurso, NC O, O
de, SP O, O
fachadas, NC O, O
', Fz , O
Plomada, VMP B-MISC, B-MISC
de, SP I, I-MISC
plata, NC I-MI, I-MISC
', Fz , O
-, Fc , O
que, PR O, O
se, P0 O, O
venia, VMI O, O
celebrando, VMG O, O
en, SP O, O
navidades, NC O, O
-, Fe , O
con, SP O, O
objeto, NC O, O
de, SP O, O
dotar, VMN O, O
de, SP O, O
mayor, AQ O, O
interes, NC O, O
a, SP , O
la, DA O, O
Feria, NC B-MI, B-MISC
-, Fe , O
0, Fp , O
,,
Girona, NC B-LOC, B-LOC
-, Fc , O
23, Z O, O
may, NC O, O
(, Fpa , O
EFE, NC B-, B-ORG
), Fpt , O
0, Fp , O
,,
-, Fg , O
,,
La, DA O, O
compa�ia, NC O, O
Enher, AQ B-OR, B-ORG
ha, VAI O, O
empezado, VMP O, O
hoy, RG O, O
las, DA O, O
obras, NC O, O
de, SP O, O
sustitucion, NC O, O
de, SP O, O
una, DI O, O
linea, NC O, O
de, SP O, O
alta, AQ O, O
tension, NC O, O
en, SP O, O
la, DA O, O
Rambla, NC B-LOC, B-LOC
de, SP O, O
Girona, NC B-LOC, B-LOC
que, PR O, O
evitara, VMI O, O
que, CS O, O
se, P0 O, O
repitan, VMS O, O
los, DA O, O
cortes, NC O, O
de, SP O, O
luz, NC O, O
que, CS O, O
desde, SP O, O
hace, VMI O, O
varios, DI O, O
meses, NC O, O
afectan, VMI O, O
a, SP , O
esta, DD O, O
zona, NC O, O
del, SP O, O
barrio, NC O, O
antiguo, AQ O, O
de, SP O, O
la, DA O, O
capital, NC O, O
gerundense, AQ O, O
-, Fc , O
ha, VAI O, O
informado, VMP O, O
la, DA O, O
empresa, NC O, O
electrica, AQ O, O
0, Fp , O
,,
Estas, DD O, O
obras, NC O, O
-, Fc , O
que, PR O, O
consistiran, VMI O, O
en, SP O, O
la, DA O, O
sustitucion, NC O, O
de, SP O, O
la, DA O, O
actual, AQ O, O
linea, NC O, O
de, SP O, O
alta, AQ O, O
tension, NC O, O
-, Fc , O
de, SP O, O
entre, SP O, O
6, Z O, O
y, CC , O
11, Z O, O
voltios, NC O, O
-, Fc , O
por, SP O, O
una, DI O, O
nueva, AQ O, O
de, SP O, O
25, Z O, O
voltios, NC O, O
-, Fc , O
se, P0 O, O
prolongaran, VMI O, O
durante, SP O, O
unas, DI O, O
tres, DN O, O
semanas, NC O, O
y, CC , O
daran, VMI O, O
respuesta, NC O, O
a, SP , O
la, DA O, O
actual, AQ O, O
demanda, NC O, O
existente, AQ O, O
sin, SP O, O
peligro, NC O, O
de, SP O, O
cortes, NC O, O
0, Fp , O
,,
Esta, DD O, O
ma�ana, NC O, O
-, Fc , O
varios, DI O, O
operarios, NC O, O
de, SP O, O
sub-empresas, NC O, O
contratadas, AQ O, O
por, SP O, O
Enher, NC B-OR, B-ORG
han, VAI O, O
abierto, VMP O, O
las, DA O, O
primeras, AO O, O
zanjas, NC O, O
para, SP O, O
sustituir, VMN O, O
el, DA O, O
cableado, NC O, O
de, SP O, O
la, DA O, O
antigua, AQ O, O
red, NC O, O
-, Fc , O
instalada, AQ O, O
en, SP O, O
los, DA O, O
a�os, NC O, O
70, Z O, O
-, Fc , O
que, PR O, O
abastece, VMI O, O
a, SP , O
la, DA O, O
citada, AQ O, O
Rambla, NC B-LOC, B-LOC
y, CC , O
a, SP , O
las, DA O, O
calles, NC O, O
cercanas, AQ O, O
0, Fp , O
,,
El, DA O, O
responsable, NC O, O
de, SP O, O
Enher, NC B-OR, B-ORG
en, SP O, O
Girona, NC B-LOC, B-LOC
-, Fc , O
Antoni, AQ B-PER, B-PER
Jerez, NC I-PE, I-PER
ha, VAI O, O
explicado, VMP O, O
hoy, RG O, O
que, CS O, O
el, DA O, O
problema, NC O, O
estara, VMI O, O
resuelto, AQ O, O
dentro, RG O, O
de, SP O, O
tres, DN O, O
semanas, NC O, O
tras, SP O, O
completar, VMN O, O
una, DI O, O
primera, AO O, O
fase, NC O, O
en, SP O, O
la, DA O, O
cual, PR O, O
se, P0 O, O
habra, VAI O, O
hecho, VMP O, O
lo, DA O, O
necesario, AQ O, O
-, Fc , O
abrir, VMN O, O
las, DA O, O
calles, NC B-LOC, B-LOC
Ferreries, AQ I-LOC, I-LOC
Velles, NC I-LOC, I-LOC
-, Fc , O
y, CC , O
atravesar, VMN O, O
la, DA O, O
Rambla, NC B-LOC, B-LOC
en, SP O, O
direccion, NC O, O
al, SP O, O
Pont, NC B-L, B-LOC
de, SP I, I-LOC
Peixeteries, NC I-LOC, I-LOC
Velles, AQ I-LOC, I-LOC
0, Fp , O
,,
-, Fe , O
Hemos, VAI O, O
previsto, VMP O, O
una, DI O, O
solucion, NC O, O
de, SP O, O
molestar, VMN O, O
lo, DA O, O
minimo, NC O, O
posible, AQ O, O
a, SP , O
los, DA O, O
viandantes, NC O, O
y, CC , O
a, SP , O
los, DA O, O
comerciantes, NC O, O
-, Fc , O
lo, DA O, O
que, PR O, O
hacemos, VMI O, O
es, VSI O, O
abrir, VMN O, O
la, DA O, O
zanja, NC O, O
-, Fc , O
dejar, VMN O, O
unos, DI O, O
tubos, NC O, O
y, CC , O
tapar, VMN O, O
enseguida, RG O, O
y, CC , O
en, SP O, O
otro, DI O, O
momento, NC O, O
-, Fc , O
al, SP O, O
cabo, NC O, O
de, SP O, O
unos, DI O, O
dias, NC O, O
haremos, VMI O, O
el, DA O, O
tendido, NC O, O
de, SP O, O
los, DA O, O
cables, NC O, O
-, Fe , O
-, Fc , O
ha, VAI O, O
indicado, VMP O, O
Jerez, NC B-PE, B-PER
0, Fp , O
,,
Por, SP O, O
su, DP O, O
parte, NC O, O
-, Fc , O
los, DA O, O
vecinos, NC O, O
y, CC , O
comerciantes, AQ O, O
del, SP O, O
barrio, NC O, O
antiguo, AQ O, O
de, SP O, O
Girona, NC B-LOC, B-LOC
-, Fc , O
que, CS O, O
en, SP O, O
menos, RG O, O
de, SP O, O
2, Z , O
a�os, NC O, O
han, VAI O, O
sufrido, VMP O, O
7, Z , O
averias, NC O, O
electricas, AQ O, O
-, Fc , O
esperan, VMI O, O
que, CS O, O
esta, DD O, O
solucion, NC O, O
sea, VSS O, O
la, DA O, O
definitiva, AQ O, O
y, CC , O
evite, VMM O, O
que, PR O, O
se, P0 O, O
repitan, VMS O, O
nuevos, AQ O, O
cortes, NC O, O
de, SP O, O
luz, NC O, O
y, CC , O
bajadas, NC O, O
de, SP O, O
tension, NC O, O
0, Fp , O
,,
El, DA O, O
presidente, NC O, O
de, SP O, O
la, DA O, O
Asociacion, NC B-ORG, B-ORG
de, SP I, I-ORG
vecinos, NC I-ORG, I-ORG
Rambla., AQ I-ORG, I-ORG
Argenteria, NC I-ORG, I-ORG
-, Fc , O
Antoni, VMI B-PER, B-PER
Gamell, AQ I-PER, I-PER
-, Fc , O
ha, VAI O, O
indicado, VMP O, O
que, CS O, O
-, Fe , O
hasta, SP O, O
que, PR O, O
no, RN O, O
este, VMS O, O
acabado, VMP O, O
no, RN O, O
podemos, VMI O, O
decir, VMN O, O
que, CS O, O
estemos, VMS O, O
contentos, AQ O, O
-, Fc , O
en, SP O, O
principio, NC O, O
podemos, VMI O, O
decir, VMN O, O
que, PR O, O
estamos, VMI O, O
contentos, AQ O, O
y, CC , O
satisfechos, AQ O, O
de, SP O, O
que, CS O, O
la, DA O, O
cosa, NC O, O
se, P0 O, O
soluciona, VMI O, O
-, Fc , O
ahora, RG O, O
cuando, CS O, O
este, VMS O, O
solucionada, VMP O, O
y, CC , O
veamos, VMM O, O
que, PR O, O
no, RN O, O
hay, VAI O, O
ningun, DI O, O
otro, PI O, O
apagon, AQ O, O
-, Fc , O
diremos, VMI O, O
ahora, RG O, O
estamos, VMI O, O
del, SP O, O
todo, DI O, O
satisfechos, AQ O, O
-, Fe , O
0, Fp , O
,,
En, SP O, O
oto�o, NC O, O
esta, VMI O, O
previsto, AQ O, O
que, PR O, O
comience, VMS O, O
la, DA O, O
segunda, AO O, O
fase, NC O, O
que, PR O, O
servira, VMI O, O
para, SP O, O
completar, VMN O, O
la, DA O, O
sustitucion, NC O, O
de, SP O, O
la, DA O, O
red, NC O, O
vieja, AQ O, O
que, PR O, O
todavia, RG O, O
queda, VMI O, O
en, SP O, O
el, DA O, O
barrio, NC O, O
antiguo, AQ O, O
por, SP O, O
una, DI O, O
de, SP O, O
nueva, AQ O, O
que, PR O, O
estara, VMI O, O
automatizada, VMP O, O
para, SP O, O
resolver, VMN O, O
determinados, AQ O, O
incidentes, NC O, O
a, SP , O
distancia, NC O, O
sin, SP O, O
necesidad, NC O, O
de, SP O, O
abrir, VMN O, O
las, DA O, O
zanjas, NC O, O
0, Fp , O
,,
Madrid, NC B-LOC, B-LOC
-, Fc , O
23, Z O, O
may, NC O, O
(, Fpa , O
EFE, NC B-, B-ORG
), Fpt , O
0, Fp , O
,,
-, Fg , O
,,
Ecuality, NP B-ORG, B-ORG
va, VMI O, O
a, SP , O
disputar, VMN O, O
a, SP , O
Amazon, VMN B-ORG, B-ORG
el, DA O, O
mercado, NC O, O
del, SP O, O
comercio, NC O, O
electronico, AQ O, O
en, SP O, O
Iberoamerica, NC B-LOC, B-LOC
con, SP O, O
su, DP O, O
tienda, NC O, O
virtual, AQ O, O
Diversia.com, NC B-MISC, B-MISC
-, Fc , O
recien, RG O, O
lanzada, AQ O, O
en, SP O, O
Espa�a, NC B-LOC, B-LOC
0, Fp , O
,,
Ecuality, NP B-ORG, B-ORG
-, Fc , O
que, PR O, O
ya, RG O, O
esta, VMI O, O
presente, NC O, O
en, SP O, O
America, NC B-LOC, B-LOC
Latina, AQ I-LOC, I-LOC
con, SP O, O
Alcosto, NC B-MISC, B-MISC
/, Fh , O
Superoferta, AQ B-MISC, B-MISC
-, Fc , O
-, Fe , O
aspira, VMM O, O
a, SP , O
ser, VSN O, O
lider, NC O, O
en, SP O, O
la, DA O, O
venta, NC O, O
electronica, AQ O, O
en, SP O, O
el, DA O, O
mundo, NC O, O
hispano, AQ O, O
y, CC , O
latino, AQ O, O
-, Fc , O
abriendo, VMG O, O
su, DP O, O
tienda, NC O, O
Diversia, AQ B-MISC, B-MISC
en, SP O, O
el, DA O, O
continente, NC O, O
americano, AQ O, O
antes, RG O, O
de, SP O, O
fin, NC O, O
de, SP O, O
a�o, NC O, O
-, Fe , O
-, Fc , O
segun, SP O, O
ha, VAI O, O
declarado, VMP O, O
a, SP , O
EFE, NC B-, B-ORG
su, DP O, O
presidente, NC O, O
-, Fc , O
Fernando, NC B-PER, B-PER
Pardo, AQ I-PE, I-PER
0, Fp , O
,,
-, Fe , O
Diversia, NC B-MISC, B-MISC
es, VSI O, O
una, DI O, O
tienda, NC O, O
mas, RG O, O
rica, AQ O, O
-, Fc , O
porque, CS O, O
en, SP O, O
ella, PP O, O
el, DA O, O
usuario, NC O, O
-, Fc , O
ademas, RG O, O
de, SP O, O
los, DA O, O
datos, NC O, O
de, SP O, O
lo, DA O, O
que, PR O, O
vendemos, VMI O, O
-, Fc , O
tiene, VMI O, O
mucha, DI O, O
informacion, NC O, O
relacionada, AQ O, O
-, Fc , O
de, SP O, O
la, DA O, O
que, PR O, O
aprender, VMN O, O
y, CC , O
divertirse, VMN O, O
-, Fc , O
aunque, CS O, O
no, RN O, O
compre, VMM O, O
-, Fe , O
-, Fc , O
afirmo, VMI O, O
el, DA O, O
presidente, NC O, O
de, SP O, O
Ecuality, NC B-ORG, B-ORG
0, Fp , O
,,
Fernando, NC B-PER, B-PER
Pardo, AQ I-PE, I-PER
dijo, VMI O, O
a, SP , O
EFE, NC B-, B-ORG
que, CS O, O
-, Fe , O
solo, RG O, O
los, DA O, O
espa�oles, NC O, O
podemos, VMI O, O
entender, VMN O, O
dos, DN O, O
continentes, NC O, O
y, CC , O
frente, RG O, O
a, SP , O
las, DA O, O
tiendas, NC O, O
anglosajonas, AQ O, O
-, Fc , O
nosotros, PP O, O
aportamos, VMI O, O
ese, DD O, O
conocimiento, NC O, O
e, CC , O
incorporamos, VMI O, O
profesionales, AQ O, O
de, SP O, O
cada, DI O, O
region, NC O, O
de, SP O, O
alto, AQ O, O
reconocimiento, NC O, O
-, Fe , O
0, Fp , O
,,
-, Fe , O
Diversia, NC B-MISC, B-MISC
va, VMI O, O
a, SP , O
abrirse, VMN O, O
al, SP O, O
Mediterraneo, AQ B-LOC, B-LOC
y, CC , O
pronto, RG O, O
tendremos, VMI O, O
tiendas, NC O, O
virtuales, AQ O, O
de, SP O, O
Diversia, NC B-MISC, B-MISC
para, SP O, O
Italia, NC B-LOC, B-LOC
-, Fc , O
Grecia, NC B-LOC, B-LOC
y, CC , O
Francia, NC B-LOC, B-LOC
-, Fc , O
desde, SP O, O
donde, PR O, O
se, P0 O, O
abordara, VMI O, O
en, SP O, O
centro, NC O, O
de, SP O, O
Europa, NC B-LOC, B-LOC
-, Fe , O
-, Fc , O
a�adio, VMI O, O
Pardo, AQ B-LO, B-LOC
0, Fp , O
,,
Ecuality, VMI B-ORG, B-ORG
ha, VAI O, O
invertido, VMP O, O
1.5, Z O, O
millones, NC O, O
de, SP O, O
pesetas, NC O, O
(, Fpa , O
unos, DI O, O
ocho, DN O, O
millones, NC O, O
de, SP O, O
dolares, NC O, O
), Fpt , O
en, SP O, O
Diversia.com, NC B-MISC, B-MISC
-, Fc , O
el, DA O, O
60, Z O, O
por, SP O, O
ciento, PN O, O
de, SP O, O
los, DA O, O
cuales, PR O, O
se, P0 O, O
destinan, VMI O, O
a, SP , O
la, DA O, O
campa�a, NC O, O
de, SP O, O
publicidad, NC O, O
en, SP O, O
medios, NC O, O
y, CC , O
al, SP O, O
patrocinio, NC O, O
de, SP O, O
la, DA O, O
gira, NC O, O
veraniega, AQ O, O
por, SP O, O
Espa�a, NC B-LOC, B-LOC
de, SP O, O
Monica, VMN B-PER, B-PER
Naranjo, NC I-PER, I-PER
-, Fc , O
que, PR O, O
continuara, VMI O, O
sus, DP O, O
conciertos, NC O, O
en, SP O, O
America, NC B-LOC, B-LOC
Latina, AQ I-LOC, I-LOC
0, Fp , O
,,
Diversia.com, NC B-MISC, B-MISC
ofrece, VMI O, O
-, Fc , O
inicialmente, RG O, O
-, Fc , O
un, DI O, O
catalogo, NC O, O
de, SP O, O
70, Z O, O
libros, NC O, O
-, Fc , O
discos, NC O, O
y, CC , O
peliculas, NC O, O
en, SP O, O
DVD, NC O, O
con, SP O, O
una, DI O, O
completa, AQ O, O
ficha, NC O, O
descriptiva, AQ O, O
0, Fp , O
,,
Para, SP O, O
prestar, VMN O, O
este, DD O, O
servicio, NC O, O
cuentan, VMI O, O
con, SP O, O
50, Z O, O
expertos, NC O, O
y, CC , O
mas, RG O, O
de, SP O, O
400, Z O, O
colaboradores, NC O, O
que, PR O, O
asesoran, VMI O, O
al, SP O, O
internauta, NC O, O
y, CC , O
le, PP O, O
recomiendan, VMI O, O
productos, NC O, O
segun, SP O, O
sus, DP O, O
gustos, NC O, O
-, Fc , O
ofreciendole, VMG O, O
resumenes, NC O, O
-, Fc , O
indices, AQ O, O
de, SP O, O
libro, NC O, O
o, CC , O
de, SP O, O
disco, NC O, O
de, SP O, O
musica, NC O, O
-, Fc , O
criticas, NC O, O
de, SP O, O
pelicula, NC O, O
o, CC , O
biografias, NC O, O
de, SP O, O
directores, NC O, O
0, Fp , O
,,
En, SP O, O
Diversia, NC B-MISC, B-MISC
los, DA O, O
internautas, NC O, O
pueden, VMI O, O
establecer, VMN O, O
su, DP O, O
lista, AQ O, O
de, SP O, O
articulos, NC O, O
deseados, AQ O, O
-, Fc , O
de, SP O, O
forma, NC O, O
que, PR O, O
sus, DP O, O
amigos, NC O, O
puedan, VMS O, O
acceder, VMN O, O
a, SP , O
ella, PP O, O
cuando, CS O, O
quieran, VMS O, O
hacerle, VMN O, O
un, DI O, O
regalo, NC O, O
0, Fp , O
,,
El, DA O, O
consejero, NC O, O
delegado, AQ O, O
de, SP O, O
Ecuality, NC B-ORG, B-ORG
-, Fc , O
Santos, AQ B-PER, B-PER
Rodriguez, NC I-PER, I-PER
-, Fc , O
explico, VMI O, O
en, SP O, O
la, DA O, O
presentacion, NC O, O
de, SP O, O
Diversia, NC B-MISC, B-MISC
que, PR O, O
antes, RG O, O
de, SP O, O
fin, NC O, O
de, SP O, O
a�o, NC O, O
su, DP O, O
empresa, NC O, O
dispondra, VMI O, O
en, SP O, O
America, NC B-LOC, B-LOC
Latina, AQ I-LOC, I-LOC
de, SP O, O
una, DI O, O
doble, AQ O, O
oferta, NC O, O
:, Fd , O
por, SP O, O
un, DI O, O
lado, NC O, O
-, Fc , O
Alcosto, NP B-MISC, B-MISC
(, Fpa , O
o, CC , O
Superoferta, AQ B-MISC, B-MISC
-, Fc , O
segun, SP O, O
los, DA O, O
paises, NC O, O
), Fpt , O
-, Fc , O
que, PR O, O
vende, VMI O, O
las, DA O, O
novedades, NC O, O
al, SP O, O
mejor, AQ O, O
precio, NC O, O
y, CC , O
atiende, VMM O, O
la, DA O, O
compra, NC O, O
de, SP O, O
impulso, NC O, O
y, CC , O
los, DA O, O
caprichos, NC O, O
-, Fc , O
y, CC , O
por, SP O, O
otro, PI O, O
-, Fc , O
Diversia, NP B-MISC, B-MISC
-, Fc , O
con, SP O, O
mas, RG O, O
productos, NC O, O
y, CC , O
donde, PR O, O
el, DA O, O
usuario, NC O, O
-, Fe , O
va, VMI O, O
a, SP , O
ser, VSN O, O
tratado, VMP O, O
como, CS O, O
en, SP O, O
la, DA O, O
mejor, AQ O, O
', Fz , O
boutique, NC O, O
', Fz , O
selecta, AQ O, O
y, CC , O
especializada, AQ O, O
-, Fe , O
0, Fp , O
,,
Los, DA O, O
responsables, NC O, O
de, SP O, O
Ecuality, NC B-ORG, B-ORG
esperan, VMI O, O
terminar, VMN O, O
el, DA O, O
a�o, NC O, O
con, SP O, O
una, DI O, O
facturacion, NC O, O
de, SP O, O
unos, DI O, O
2.3, Z O, O
millones, NC O, O
de, SP O, O
pesetas, NC O, O
(, Fpa , O
unos, DI O, O
12-3, Z O, O
millones, NC O, O
de, SP O, O
dolares, NC O, O
), Fpt , O
pero, CC O, O
que, CS O, O
en, SP O, O
2001, Z O, O
esperan, VMI O, O
facturar, VMN O, O
esta, DD O, O
cantidad, NC O, O
solo, RG O, O
a, SP , O
traves, NC O, O
de, SP O, O
Diversia.com, NC B-MISC, B-MISC
0, Fp , O
,,
Ecuality, NP B-ORG, B-ORG
esta, VMI O, O
en, SP O, O
Argentina, NC B-LOC, B-LOC
-, Fc , O
Chile, NC B-LO, B-LOC
-, Fc , O
Mexico, AQ B-LOC, B-LOC
y, CC , O
Venezuela, NC B-LOC, B-LOC
con, SP O, O
el, DA O, O
nombre, NC O, O
Alcosto, AQ B-MISC, B-MISC
y, CC , O
en, SP O, O
Brasil, NC B-LOC, B-LOC
y, CC , O
Portugal, NC B-LOC, B-LOC
con, SP O, O
el, DA O, O
dominio, NC O, O
Superoferta.com, AQ B-MISC, B-MISC
0, Fp , O
,,
Barcelona, NC B-LOC, B-LOC
-, Fc , O
23, Z O, O
may, NC O, O
(, Fpa , O
EFE, NC B-, B-ORG
), Fpt , O
0, Fp , O
,,
-, Fg , O
,,
El, DA O, O
presidente, NC O, O
del, SP O, O
Grupo, NC B-OR, B-ORG
Popular, AQ I-ORG, I-ORG
en, SP O, O
el, DA O, O
Ayuntamiento, NC B-ORG, B-ORG
de, SP I, I-ORG
Barcelona, NC I-ORG, I-ORG
-, Fc , O
Santiago, NC B-PER, B-PER
Fisas, NC I-PE, I-PER
-, Fc , O
ha, VAI O, O
acusado, VMP O, O
al, SP O, O
segundo, AO O, O
teniente, NC O, O
de, SP O, O
alcalde, NC O, O
y, CC , O
concejal, NC O, O
de, SP O, O
Hacienda, NC B-MISC, B-MISC
-, Fc , O
Ernest, NC B-PER, B-PER
Maragall, NC I-PER, I-PER
-, Fc , O
de, SP O, O
-, Fe , O
victimismo, NC O, O
para, SP O, O
tapar, VMN O, O
sus, DP O, O
errores, NC O, O
-, Fe , O
en, SP O, O
respuesta, NC O, O
a, SP , O
las, DA O, O
declaraciones, NC O, O
efectuadas, AQ O, O
